"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Period Mean (original grids)","MeanState","global","scalar","Pg","444.706","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","134.7","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Model Period Mean (complement)","MeanState","global","scalar","Pg","310.006","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Spatial Distribution Score","MeanState","global","score","1","0.893281","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Bias","MeanState","global","scalar","kg m-2","-0.649106","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Bias Score","MeanState","global","score","1","0.638397","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","LPJ-EOSIM","Overall Score","MeanState","global","score","1","0.765839","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","172.263","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.06138","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Period Mean (original grids)","MeanState","global","scalar","Pg","494.964","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Model Period Mean (intersection)","MeanState","global","scalar","Pg","191.78","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Model Period Mean (complement)","MeanState","global","scalar","Pg","297.713","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Spatial Distribution Score","MeanState","global","score","1","0.711797","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Bias","MeanState","global","scalar","kg m-2","0.39888","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Bias Score","MeanState","global","score","1","0.566681","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","CLM-FATES","Overall Score","MeanState","global","score","1","0.639239","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","174.325","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Period Mean (original grids)","MeanState","global","scalar","Pg","625.329","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","99.5949","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Model Period Mean (complement)","MeanState","global","scalar","Pg","525.734","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Spatial Distribution Score","MeanState","global","score","1","0.802738","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Bias","MeanState","global","scalar","kg m-2","-1.56428","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Bias Score","MeanState","global","score","1","0.529131","100.0"
"EcosystemandCarbonCycle","Biomass","Thurner","DLEM","Overall Score","MeanState","global","score","1","0.665934","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","474.84","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","6.85758","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Period Mean (original grids)","MeanState","global","scalar","Pg","453.516","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Model Period Mean (intersection)","MeanState","global","scalar","Pg","453.512","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.00416991","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Spatial Distribution Score","MeanState","global","score","1","0.907185","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Bias","MeanState","global","scalar","kg m-2","-0.128318","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Bias Score","MeanState","global","score","1","0.0415955","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM-fixspitfire","Overall Score","MeanState","global","score","1","0.47439","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","479.203","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.49462","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Period Mean (original grids)","MeanState","global","scalar","Pg","554.919","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Model Period Mean (intersection)","MeanState","global","scalar","Pg","481.706","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Model Period Mean (complement)","MeanState","global","scalar","Pg","59.3142","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Spatial Distribution Score","MeanState","global","score","1","0.817475","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Bias","MeanState","global","scalar","kg m-2","0.00644695","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Bias Score","MeanState","global","score","1","0.0256103","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0249","Overall Score","MeanState","global","score","1","0.421543","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","479.203","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.49462","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Period Mean (original grids)","MeanState","global","scalar","Pg","557.577","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Model Period Mean (intersection)","MeanState","global","scalar","Pg","487.117","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Model Period Mean (complement)","MeanState","global","scalar","Pg","57.0607","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Spatial Distribution Score","MeanState","global","score","1","0.843026","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Bias","MeanState","global","scalar","kg m-2","0.046885","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Bias Score","MeanState","global","score","1","0.0293758","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0304","Overall Score","MeanState","global","score","1","0.436201","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","465.53","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","16.1673","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Period Mean (original grids)","MeanState","global","scalar","Pg","433.255","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Model Period Mean (intersection)","MeanState","global","scalar","Pg","433.081","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.173563","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Spatial Distribution Score","MeanState","global","score","1","0.907995","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Bias","MeanState","global","scalar","kg m-2","-0.226688","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Bias Score","MeanState","global","score","1","0.0441544","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPX-Bern","Overall Score","MeanState","global","score","1","0.476075","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","478.803","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.8938","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Period Mean (original grids)","MeanState","global","scalar","Pg","502.803","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Model Period Mean (intersection)","MeanState","global","scalar","Pg","474.238","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Model Period Mean (complement)","MeanState","global","scalar","Pg","23.0184","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Spatial Distribution Score","MeanState","global","score","1","0.913908","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Bias","MeanState","global","scalar","kg m-2","-0.047253","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Bias Score","MeanState","global","score","1","0.0426434","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM-FATES","Overall Score","MeanState","global","score","1","0.478276","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.733","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","17.9645","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Period Mean (original grids)","MeanState","global","scalar","Pg","764.155","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","755.257","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Model Period Mean (complement)","MeanState","global","scalar","Pg","8.89846","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Spatial Distribution Score","MeanState","global","score","1","0.818378","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Bias","MeanState","global","scalar","kg m-2","2.1756","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Bias Score","MeanState","global","score","1","0.0269479","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","TEM","Overall Score","MeanState","global","score","1","0.422663","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","474.84","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","6.85758","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Period Mean (original grids)","MeanState","global","scalar","Pg","455.402","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","455.398","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.00416991","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Spatial Distribution Score","MeanState","global","score","1","0.908369","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Bias","MeanState","global","scalar","kg m-2","-0.114648","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Bias Score","MeanState","global","score","1","0.0423139","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","LPJ-EOSIM","Overall Score","MeanState","global","score","1","0.475341","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","481.697","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Period Mean (original grids)","MeanState","global","scalar","Pg","636.419","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","636.419","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.00013198","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Spatial Distribution Score","MeanState","global","score","1","0.785683","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Bias","MeanState","global","scalar","kg m-2","1.05613","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Bias Score","MeanState","global","score","1","0.0226812","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","DLEM","Overall Score","MeanState","global","score","1","0.404182","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","455.059","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","26.6378","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Period Mean (original grids)","MeanState","global","scalar","Pg","517.363","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Model Period Mean (intersection)","MeanState","global","scalar","Pg","513.593","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Model Period Mean (complement)","MeanState","global","scalar","Pg","3.76966","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Spatial Distribution Score","MeanState","global","score","1","0.895822","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Bias","MeanState","global","scalar","kg m-2","0.452903","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Bias Score","MeanState","global","score","1","0.0364661","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JSBACH","Overall Score","MeanState","global","score","1","0.466144","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","479.203","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.49462","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Period Mean (original grids)","MeanState","global","scalar","Pg","666.687","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Model Period Mean (intersection)","MeanState","global","scalar","Pg","593.379","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Model Period Mean (complement)","MeanState","global","scalar","Pg","59.8665","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Spatial Distribution Score","MeanState","global","score","1","0.827324","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Bias","MeanState","global","scalar","kg m-2","0.792999","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Bias Score","MeanState","global","score","1","0.0336416","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-noFire","Overall Score","MeanState","global","score","1","0.430483","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","479.203","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.49462","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Period Mean (original grids)","MeanState","global","scalar","Pg","532.272","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Model Period Mean (intersection)","MeanState","global","scalar","Pg","462.632","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Model Period Mean (complement)","MeanState","global","scalar","Pg","56.4238","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Spatial Distribution Score","MeanState","global","score","1","0.841356","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Bias","MeanState","global","scalar","kg m-2","-0.127028","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Bias Score","MeanState","global","score","1","0.0299283","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0005","Overall Score","MeanState","global","score","1","0.435642","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","479.203","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","2.49462","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Period Mean (original grids)","MeanState","global","scalar","Pg","493.257","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Model Period Mean (intersection)","MeanState","global","scalar","Pg","428.765","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Model Period Mean (complement)","MeanState","global","scalar","Pg","52.2534","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Spatial Distribution Score","MeanState","global","score","1","0.864687","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Bias","MeanState","global","scalar","kg m-2","-0.363902","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Bias Score","MeanState","global","score","1","0.0323558","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","JULES-FireP0336","Overall Score","MeanState","global","score","1","0.448521","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","481.697","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Period Mean (original grids)","MeanState","global","scalar","Pg","736.386","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","662.966","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Model Period Mean (complement)","MeanState","global","scalar","Pg","73.4204","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Spatial Distribution Score","MeanState","global","score","1","0.821825","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Bias","MeanState","global","scalar","kg m-2","1.24744","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Bias Score","MeanState","global","score","1","0.0356618","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","CLM","Overall Score","MeanState","global","score","1","0.428744","100.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1316.07","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","17.956","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Period Mean (original grids)","MeanState","global","scalar","Pg","2700.39","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Model Period Mean (intersection)","MeanState","global","scalar","Pg","2515.18","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Model Period Mean (complement)","MeanState","global","scalar","Pg","154.185","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Spatial Distribution Score","MeanState","global","score","1","0.44248","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Bias","MeanState","global","scalar","kg m-2","8.55541","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Bias Score","MeanState","global","score","1","0.437367","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-noFire","Overall Score","MeanState","global","score","1","0.439923","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1219.92","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","114.106","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Period Mean (original grids)","MeanState","global","scalar","Pg","690.737","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Model Period Mean (intersection)","MeanState","global","scalar","Pg","684.161","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Model Period Mean (complement)","MeanState","global","scalar","Pg","6.57655","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Spatial Distribution Score","MeanState","global","score","1","0.737947","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Bias","MeanState","global","scalar","kg m-2","-4.06912","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Bias Score","MeanState","global","score","1","0.60293","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","TEM","Overall Score","MeanState","global","score","1","0.670438","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1314.03","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","19.9989","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Period Mean (original grids)","MeanState","global","scalar","Pg","2370.98","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Model Period Mean (intersection)","MeanState","global","scalar","Pg","2214.18","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Model Period Mean (complement)","MeanState","global","scalar","Pg","128.802","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Spatial Distribution Score","MeanState","global","score","1","0.470952","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Bias","MeanState","global","scalar","kg m-2","6.42887","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Bias Score","MeanState","global","score","1","0.463472","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0249","Overall Score","MeanState","global","score","1","0.467212","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1314.03","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","19.9989","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Period Mean (original grids)","MeanState","global","scalar","Pg","2229.1","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Model Period Mean (intersection)","MeanState","global","scalar","Pg","2076.2","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Model Period Mean (complement)","MeanState","global","scalar","Pg","125.731","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Spatial Distribution Score","MeanState","global","score","1","0.508488","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Bias","MeanState","global","scalar","kg m-2","5.44339","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Bias Score","MeanState","global","score","1","0.474481","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0304","Overall Score","MeanState","global","score","1","0.491485","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1224.23","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","109.8","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Period Mean (original grids)","MeanState","global","scalar","Pg","1769.59","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1768.86","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.735472","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Spatial Distribution Score","MeanState","global","score","1","0.80657","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Bias","MeanState","global","scalar","kg m-2","4.12675","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Bias Score","MeanState","global","score","1","0.551849","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPX-Bern","Overall Score","MeanState","global","score","1","0.67921","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1316.07","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","17.956","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Period Mean (original grids)","MeanState","global","scalar","Pg","2346.56","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Model Period Mean (intersection)","MeanState","global","scalar","Pg","2175.14","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Model Period Mean (complement)","MeanState","global","scalar","Pg","142.365","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Spatial Distribution Score","MeanState","global","score","1","0.517196","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Bias","MeanState","global","scalar","kg m-2","6.12859","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Bias Score","MeanState","global","score","1","0.470055","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","JULES-FireP0005","Overall Score","MeanState","global","score","1","0.493625","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPJ-EOSIM-fixspitfire","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1233.83","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","LPJ-EOSIM-fixspitfire","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","100.195","75.0"
